"ObservationDate","Country_Region","Province_State","Confirmed","Deaths","Recovered","Active"
2020-08-14,"Armenia",NA,41299,814,34164,6321
2020-08-14,"Azerbaijan",NA,34018,504,31490,2024
2020-08-14,"Cyprus",NA,1318,20,870,428
2020-08-14,"Georgia",NA,1306,17,1085,204
2020-08-14,"Kazakhstan",NA,102287,1269,80716,20302
2020-08-14,"Kosovo",NA,11130,381,6817,3932
2020-08-14,"Turkey",NA,246861,5934,228980,11947
2020-08-15,"Armenia",NA,41495,817,34484,6194
2020-08-15,"Azerbaijan",NA,34107,506,31697,1904
2020-08-15,"Cyprus",NA,1332,20,870,442
2020-08-15,"Georgia",NA,1321,17,1088,216
2020-08-15,"Kazakhstan",NA,102696,1269,81558,19869
2020-08-15,"Kosovo",NA,11275,390,6961,3924
2020-08-15,"Turkey",NA,248117,5955,229972,12190
2020-08-16,"Armenia",NA,41663,818,34584,6261
2020-08-16,"Azerbaijan",NA,34219,506,31875,1838
2020-08-16,"Cyprus",NA,1339,20,870,449
2020-08-16,"Georgia",NA,1336,17,1088,231
2020-08-16,"Kazakhstan",NA,103033,1269,82777,18987
2020-08-16,"Kosovo",NA,11275,390,6961,3924
2020-08-16,"Turkey",NA,249309,5974,230969,12366
2020-08-17,"Armenia",NA,41701,824,34655,6222
2020-08-17,"Azerbaijan",NA,34343,508,32042,1793
2020-08-17,"Cyprus",NA,1351,20,870,461
2020-08-17,"Georgia",NA,1341,17,1092,232
2020-08-17,"Kazakhstan",NA,103300,1269,84445,17586
2020-08-17,"Kosovo",NA,11275,390,6961,3924
2020-08-17,"Turkey",NA,250542,5996,231971,12575
2020-08-18,"Armenia",NA,41846,832,34982,6032
2020-08-18,"Azerbaijan",NA,34474,509,32201,1764
2020-08-18,"Cyprus",NA,1359,20,878,461
2020-08-18,"Georgia",NA,1351,17,1092,242
2020-08-18,"Kazakhstan",NA,103571,1415,86286,15870
2020-08-18,"Kosovo",NA,11545,390,7343,3812
2020-08-18,"Turkey",NA,251805,6016,232913,12876
2020-08-19,"Armenia",NA,42056,833,35226,5997
2020-08-19,"Azerbaijan",NA,34620,510,32363,1747
2020-08-19,"Cyprus",NA,1385,20,878,487
2020-08-19,"Georgia",NA,1361,17,1098,246
2020-08-19,"Kazakhstan",NA,103815,1415,86450,15950
2020-08-19,"Kosovo",NA,11545,390,7343,3812
2020-08-19,"Turkey",NA,253108,6039,233915,13154
2020-08-20,"Armenia",NA,42319,836,35476,6007
2020-08-20,"Azerbaijan",NA,34759,510,32511,1738
2020-08-20,"Cyprus",NA,1395,20,878,497
2020-08-20,"Georgia",NA,1370,17,1108,245
2020-08-20,"Kazakhstan",NA,104071,1415,87920,14736
2020-08-20,"Kosovo",NA,11545,390,7343,3812
2020-08-20,"Turkey",NA,254520,6058,234797,13665
2020-08-21,"Armenia",NA,42477,842,35693,5942
2020-08-21,"Azerbaijan",NA,34921,512,32682,1727
2020-08-21,"Cyprus",NA,1406,20,878,508
2020-08-21,"Georgia",NA,1385,17,1128,240
2020-08-21,"Kazakhstan",NA,104313,1415,89712,13186
2020-08-21,"Kosovo",NA,12168,448,8149,3571
2020-08-21,"Turkey",NA,255723,6080,235569,14074
2020-08-22,"Armenia",NA,42616,850,35907,5859
2020-08-22,"Azerbaijan",NA,35105,515,32842,1748
2020-08-22,"Cyprus",NA,1417,20,878,519
2020-08-22,"Georgia",NA,1394,17,1132,245
2020-08-22,"Kazakhstan",NA,104543,1415,91089,12039
2020-08-22,"Kosovo",NA,12168,448,8149,3571
2020-08-22,"Turkey",NA,257032,6102,236370,14560
2020-08-23,"Armenia",NA,42792,852,35991,5949
2020-08-23,"Azerbaijan",NA,35274,518,32993,1763
2020-08-23,"Cyprus",NA,1421,20,878,523
2020-08-23,"Georgia",NA,1411,17,1132,262
2020-08-23,"Kazakhstan",NA,104718,1415,92598,10705
2020-08-23,"Kosovo",NA,12448,467,8505,3476
2020-08-23,"Turkey",NA,258249,6121,237165,14963
2020-08-24,"Armenia",NA,42825,854,36049,5922
2020-08-24,"Azerbaijan",NA,35426,519,33104,1803
2020-08-24,"Cyprus",NA,1451,20,878,553
2020-08-24,"Georgia",NA,1421,18,1137,266
2020-08-24,"Kazakhstan",NA,104902,1415,93405,10082
2020-08-24,"Kosovo",NA,12448,467,8505,3476
2020-08-24,"Turkey",NA,259692,6139,237908,15645
2020-08-25,"Armenia",NA,42936,858,36475,5603
2020-08-25,"Azerbaijan",NA,35559,521,33190,1848
2020-08-25,"Cyprus",NA,1474,20,935,519
2020-08-25,"Georgia",NA,1429,19,1150,260
2020-08-25,"Kazakhstan",NA,105075,1523,93990,9562
2020-08-25,"Kosovo",NA,12683,488,8788,3407
2020-08-25,"Turkey",NA,261194,6163,238795,16236
2020-08-26,"Armenia",NA,43067,861,36726,5480
2020-08-26,"Azerbaijan",NA,35707,522,33281,1904
2020-08-26,"Cyprus",NA,1484,20,935,529
2020-08-26,"Georgia",NA,1436,19,1150,267
2020-08-26,"Kazakhstan",NA,105243,1523,94713,9007
2020-08-26,"Kosovo",NA,12683,488,8788,3407
2020-08-26,"Turkey",NA,262507,6183,239797,16527
2020-08-27,"Armenia",NA,43270,864,36988,5418
2020-08-27,"Azerbaijan",NA,35844,524,33364,1956
2020-08-27,"Cyprus",NA,1467,20,935,512
2020-08-27,"Georgia",NA,1447,19,1190,238
2020-08-27,"Kazakhstan",NA,105408,1523,95253,8632
2020-08-27,"Kosovo",NA,12683,488,8788,3407
2020-08-27,"Turkey",NA,263998,6209,240792,16997
2020-08-28,"Armenia",NA,43451,869,37264,5318
2020-08-28,"Azerbaijan",NA,35986,527,33461,1998
2020-08-28,"Cyprus",NA,1481,20,935,526
2020-08-28,"Georgia",NA,1455,19,1196,240
2020-08-28,"Kazakhstan",NA,105558,1523,95888,8147
2020-08-28,"Kosovo",NA,12683,488,8788,3407
2020-08-28,"Turkey",NA,265515,6245,241809,17461
2020-08-29,"Armenia",NA,43626,872,37563,5191
2020-08-29,"Azerbaijan",NA,36174,529,33576,2069
2020-08-29,"Cyprus",NA,1483,20,935,528
2020-08-29,"Georgia",NA,1462,19,1196,247
2020-08-29,"Kazakhstan",NA,105684,1523,96135,8026
2020-08-29,"Kosovo",NA,12683,488,8788,3407
2020-08-29,"Turkey",NA,267064,6284,242812,17968
2020-08-31,"Armenia",NA,43781,879,37722,5180
2020-08-31,"Azerbaijan",NA,36435,534,33847,2054
2020-08-31,"Cyprus",NA,1488,20,1139,329
2020-08-31,"Georgia",NA,1487,19,1240,228
2020-08-31,"Kazakhstan",NA,105872,1523,96297,8052
2020-08-31,"Kosovo",NA,12683,488,8788,3407
2020-08-31,"Turkey",NA,270133,6370,244926,18837
2020-09-01,"Armenia",NA,43878,881,38356,4641
2020-09-01,"Azerbaijan",NA,36578,536,33977,2065
2020-09-01,"Cyprus",NA,1490,21,1139,330
2020-09-01,"Georgia",NA,1510,19,1253,238
2020-09-01,"Kazakhstan",NA,105944,1588,97371,6985
2020-09-01,"Kosovo",NA,12683,488,8788,3407
2020-09-01,"Turkey",NA,271705,6417,245929,19359
2020-09-02,"Armenia",NA,44075,884,38631,4560
2020-09-02,"Azerbaijan",NA,36732,538,34116,2078
2020-09-02,"Cyprus",NA,1495,21,1139,335
2020-09-02,"Georgia",NA,1548,19,1270,259
2020-09-02,"Kazakhstan",NA,106032,1588,97371,7073
2020-09-02,"Kosovo",NA,12683,488,8788,3407
2020-09-02,"Turkey",NA,273301,6462,246876,19963
2020-09-03,"Armenia",NA,44271,887,38855,4529
2020-09-03,"Azerbaijan",NA,36899,541,34264,2094
2020-09-03,"Cyprus",NA,1498,21,1139,338
2020-09-03,"Georgia",NA,1568,19,1279,270
2020-09-03,"Kazakhstan",NA,106121,1588,98585,5948
2020-09-03,"Kosovo",NA,12683,488,8788,3407
2020-09-03,"Turkey",NA,274943,6511,248087,20345
2020-09-04,"Armenia",NA,44461,891,39257,4313
2020-09-04,"Azerbaijan",NA,37031,543,34419,2069
2020-09-04,"Cyprus",NA,1502,21,1139,342
2020-09-04,"Georgia",NA,1596,19,1294,283
2020-09-04,"Kazakhstan",NA,106225,1588,98585,6052
2020-09-04,"Kosovo",NA,12683,488,8788,3407
2020-09-04,"Turkey",NA,276555,6564,249108,20883
2020-09-05,"Armenia",NA,44649,895,39823,3931
2020-09-05,"Azerbaijan",NA,37192,545,34565,2082
2020-09-05,"Cyprus",NA,1507,21,1237,249
2020-09-05,"Georgia",NA,1621,19,1302,300
2020-09-05,"Kazakhstan",NA,106301,1588,99018,5695
2020-09-05,"Kosovo",NA,12683,488,8788,3407
2020-09-05,"Turkey",NA,278228,6620,250092,21516
2020-09-06,"Armenia",NA,44783,897,40089,3797
2020-09-06,"Azerbaijan",NA,37329,548,34705,2076
2020-09-06,"Cyprus",NA,1509,21,1237,251
2020-09-06,"Georgia",NA,1650,19,1310,321
2020-09-06,"Kazakhstan",NA,106361,1588,99654,5119
2020-09-06,"Kosovo",NA,12683,488,8788,3407
2020-09-06,"Turkey",NA,279806,6673,251105,22028
2020-09-07,"Armenia",NA,44845,900,40121,3824
2020-09-07,"Azerbaijan",NA,37418,551,34837,2030
2020-09-07,"Cyprus",NA,1510,22,1237,251
2020-09-07,"Georgia",NA,1684,19,1315,350
2020-09-07,"Kazakhstan",NA,106425,1588,99893,4944
2020-09-07,"Kosovo",NA,12683,488,8788,3407
2020-09-07,"Turkey",NA,281509,6730,252152,22627
2020-09-08,"Armenia",NA,44953,903,40592,3458
2020-09-08,"Azerbaijan",NA,37557,552,34965,2040
2020-09-08,"Cyprus",NA,1511,22,1237,252
2020-09-08,"Georgia",NA,1729,19,1321,389
2020-09-08,"Kazakhstan",NA,106498,1634,99893,4971
2020-09-08,"Kosovo",NA,12683,488,8788,3407
2020-09-08,"Turkey",NA,283270,6782,253245,23243
2020-09-09,"Armenia",NA,45152,905,41023,3224
2020-09-09,"Azerbaijan",NA,37732,555,35119,2058
2020-09-09,"Cyprus",NA,1514,22,1237,255
2020-09-09,"Georgia",NA,1773,19,1325,429
2020-09-09,"Kazakhstan",NA,106584,1634,100248,4702
2020-09-09,"Kosovo",NA,12683,488,8788,3407
2020-09-09,"Turkey",NA,284943,6837,254188,23918
2020-09-10,"Armenia",NA,45326,906,41233,3187
2020-09-10,"Azerbaijan",NA,37874,556,35269,2049
2020-09-10,"Cyprus",NA,1517,22,1237,258
2020-09-10,"Georgia",NA,1830,19,1334,477
2020-09-10,"Kazakhstan",NA,106661,1634,100409,4618
2020-09-10,"Kosovo",NA,12683,488,8788,3407
2020-09-10,"Turkey",NA,286455,6895,255407,24153
2020-09-11,"Armenia",NA,45503,909,41434,3160
2020-09-11,"Azerbaijan",NA,38037,557,35440,2040
2020-09-11,"Cyprus",NA,1520,22,1237,261
2020-09-11,"Georgia",NA,1917,19,1354,544
2020-09-11,"Kazakhstan",NA,106729,1634,100409,4686
2020-09-11,"Kosovo",NA,12683,488,8788,3407
2020-09-11,"Turkey",NA,288126,6951,256524,24651
2020-09-12,"Armenia",NA,45675,911,41605,3159
2020-09-12,"Azerbaijan",NA,38172,559,35607,2006
2020-09-12,"Cyprus",NA,1523,22,1281,220
2020-09-12,"Georgia",NA,2075,19,1363,693
2020-09-12,"Kazakhstan",NA,106803,1634,100615,4554
2020-09-12,"Kosovo",NA,12683,488,8788,3407
2020-09-12,"Turkey",NA,289635,6999,257731,24905
2020-09-13,"Armenia",NA,45862,916,41659,3287
2020-09-13,"Azerbaijan",NA,38327,562,35756,2009
2020-09-13,"Cyprus",NA,1526,22,1281,223
2020-09-13,"Georgia",NA,2227,19,1369,839
2020-09-13,"Kazakhstan",NA,106855,1634,100627,4594
2020-09-13,"Kosovo",NA,12683,488,8788,3407
2020-09-13,"Turkey",NA,291162,7056,258833,25273
2020-09-14,"Armenia",NA,45969,919,41693,3357
2020-09-14,"Azerbaijan",NA,38403,564,35860,1979
2020-09-14,"Cyprus",NA,1534,22,1282,230
2020-09-14,"Georgia",NA,2392,19,1369,1004
2020-09-14,"Kazakhstan",NA,106920,1634,100627,4659
2020-09-14,"Kosovo",NA,12683,488,8788,3407
2020-09-14,"Turkey",NA,292878,7119,260058,25701
2020-09-16,"Armenia",NA,46376,923,42069,3384
